sample_name,split,part_name,ground_truth,predicted,prediction_probability,correct,source_file,ground_truth_rms_db,mixture_file_path,pt_file_path,processing_timestamp
sample000428,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample291.wav,-12.003,test2\sample000428\mixture.wav,output\2025-07-29_11-45-30_mic_1_pump.pt,2025-07-29 11:45:30
sample000428,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample399.wav,-12.0,test2\sample000428\mixture.wav,output\2025-07-29_11-45-30_mic_1_slider.pt,2025-07-29 11:45:30
sample000428,test,bearing,normal,abnormal,0.962,False,D:\machine_sounds\bearing_normal\sample2635.wav,-12.001,test2\sample000428\mixture.wav,output\2025-07-29_11-45-30_mic_1_bearing.pt,2025-07-29 11:45:30
sample000428,test,gearbox,normal,abnormal,0.998,False,D:\machine_sounds\gearbox_normal\sample1823.wav,-12.003,test2\sample000428\mixture.wav,output\2025-07-29_11-45-30_mic_1_gearbox.pt,2025-07-29 11:45:30
sample000429,test,fan,normal,abnormal,0.85,False,D:\machine_sounds\fan_normal\sample256.wav,-12.0,test2\sample000429\mixture.wav,output\2025-07-29_11-45-31_mic_1_fan.pt,2025-07-29 11:45:32
sample000429,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1941.wav,-12.006,test2\sample000429\mixture.wav,output\2025-07-29_11-45-31_mic_1_pump.pt,2025-07-29 11:45:32
sample000429,test,slider,faulty,abnormal,0.995,False,D:\machine_sounds\slider_faulty\sample399.wav,-12.006,test2\sample000429\mixture.wav,output\2025-07-29_11-45-31_mic_1_slider.pt,2025-07-29 11:45:32
sample000429,test,bearing,faulty,abnormal,0.768,False,D:\machine_sounds\bearing_faulty\sample296.wav,-12.001,test2\sample000429\mixture.wav,output\2025-07-29_11-45-31_mic_1_bearing.pt,2025-07-29 11:45:32
sample000429,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample119.wav,-12.0,test2\sample000429\mixture.wav,output\2025-07-29_11-45-31_mic_1_gearbox.pt,2025-07-29 11:45:32
sample000430,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample4043.wav,-12.0,test2\sample000430\mixture.wav,output\2025-07-29_11-45-32_mic_1_fan.pt,2025-07-29 11:45:33
sample000430,test,pump,normal,abnormal,0.999,False,D:\machine_sounds\pump_normal\sample028.wav,-12.018,test2\sample000430\mixture.wav,output\2025-07-29_11-45-32_mic_1_pump.pt,2025-07-29 11:45:33
sample000430,test,slider,normal,normal,0.009,True,D:\machine_sounds\slider_normal\sample3084.wav,-12.021,test2\sample000430\mixture.wav,output\2025-07-29_11-45-32_mic_1_slider.pt,2025-07-29 11:45:33
sample000430,test,bearing,normal,abnormal,0.998,False,D:\machine_sounds\bearing_normal\sample1986.wav,-12.0,test2\sample000430\mixture.wav,output\2025-07-29_11-45-32_mic_1_bearing.pt,2025-07-29 11:45:33
sample000430,test,gearbox,normal,abnormal,0.996,False,D:\machine_sounds\gearbox_normal\sample350.wav,-12.001,test2\sample000430\mixture.wav,output\2025-07-29_11-45-32_mic_1_gearbox.pt,2025-07-29 11:45:33
sample000431,test,fan,faulty,abnormal,0.938,False,D:\machine_sounds\fan_faulty\sample1441.wav,-12.0,test2\sample000431\mixture.wav,output\2025-07-29_11-45-33_mic_1_fan.pt,2025-07-29 11:45:34
sample000431,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample291.wav,-12.003,test2\sample000431\mixture.wav,output\2025-07-29_11-45-33_mic_1_pump.pt,2025-07-29 11:45:34
sample000431,test,slider,normal,abnormal,0.991,False,D:\machine_sounds\slider_normal\sample1500.wav,-12.003,test2\sample000431\mixture.wav,output\2025-07-29_11-45-33_mic_1_slider.pt,2025-07-29 11:45:34
sample000431,test,bearing,faulty,abnormal,0.991,False,D:\machine_sounds\bearing_faulty\sample296.wav,-12.001,test2\sample000431\mixture.wav,output\2025-07-29_11-45-33_mic_1_bearing.pt,2025-07-29 11:45:34
sample000431,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample3141.wav,-12.001,test2\sample000431\mixture.wav,output\2025-07-29_11-45-33_mic_1_gearbox.pt,2025-07-29 11:45:34
sample000432,test,fan,normal,normal,0.412,True,D:\machine_sounds\fan_normal\sample148.wav,-12.0,test2\sample000432\mixture.wav,output\2025-07-29_11-45-34_mic_1_fan.pt,2025-07-29 11:45:35
sample000432,test,pump,normal,abnormal,0.993,False,D:\machine_sounds\pump_normal\sample1233.wav,-12.0,test2\sample000432\mixture.wav,output\2025-07-29_11-45-34_mic_1_pump.pt,2025-07-29 11:45:35
sample000432,test,slider,normal,normal,0.001,True,D:\machine_sounds\slider_normal\sample2321.wav,-12.001,test2\sample000432\mixture.wav,output\2025-07-29_11-45-34_mic_1_slider.pt,2025-07-29 11:45:35
sample000432,test,bearing,faulty,normal,0.06,False,D:\machine_sounds\bearing_faulty\sample296.wav,-12.001,test2\sample000432\mixture.wav,output\2025-07-29_11-45-34_mic_1_bearing.pt,2025-07-29 11:45:35
sample000432,test,gearbox,normal,abnormal,0.886,False,D:\machine_sounds\gearbox_normal\sample2369.wav,-12.001,test2\sample000432\mixture.wav,output\2025-07-29_11-45-34_mic_1_gearbox.pt,2025-07-29 11:45:35
sample000433,test,fan,faulty,abnormal,0.999,False,D:\machine_sounds\fan_faulty\sample1441.wav,-12.0,test2\sample000433\mixture.wav,output\2025-07-29_11-45-35_mic_1_fan.pt,2025-07-29 11:45:36
sample000433,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample291.wav,-12.003,test2\sample000433\mixture.wav,output\2025-07-29_11-45-35_mic_1_pump.pt,2025-07-29 11:45:36
sample000433,test,slider,faulty,abnormal,0.999,False,D:\machine_sounds\slider_faulty\sample399.wav,-12.007,test2\sample000433\mixture.wav,output\2025-07-29_11-45-35_mic_1_slider.pt,2025-07-29 11:45:36
sample000433,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample246.wav,-12.001,test2\sample000433\mixture.wav,output\2025-07-29_11-45-35_mic_1_bearing.pt,2025-07-29 11:45:36
sample000433,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample481.wav,-12.002,test2\sample000433\mixture.wav,output\2025-07-29_11-45-35_mic_1_gearbox.pt,2025-07-29 11:45:36
sample000434,test,fan,normal,abnormal,0.991,False,D:\machine_sounds\fan_normal\sample1589.wav,-12.001,test2\sample000434\mixture.wav,output\2025-07-29_11-45-36_mic_1_fan.pt,2025-07-29 11:45:37
sample000434,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample291.wav,-12.003,test2\sample000434\mixture.wav,output\2025-07-29_11-45-36_mic_1_pump.pt,2025-07-29 11:45:37
sample000434,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2444.wav,-12.002,test2\sample000434\mixture.wav,output\2025-07-29_11-45-36_mic_1_slider.pt,2025-07-29 11:45:37
sample000434,test,bearing,normal,abnormal,0.997,False,D:\machine_sounds\bearing_normal\sample2597.wav,-12.0,test2\sample000434\mixture.wav,output\2025-07-29_11-45-36_mic_1_bearing.pt,2025-07-29 11:45:37
sample000434,test,gearbox,faulty,abnormal,0.991,False,D:\machine_sounds\gearbox_faulty\sample229.wav,-12.009,test2\sample000434\mixture.wav,output\2025-07-29_11-45-36_mic_1_gearbox.pt,2025-07-29 11:45:37
sample000435,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample1441.wav,-12.0,test2\sample000435\mixture.wav,output\2025-07-29_11-45-37_mic_1_fan.pt,2025-07-29 11:45:38
sample000435,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample258.wav,-12.0,test2\sample000435\mixture.wav,output\2025-07-29_11-45-37_mic_1_pump.pt,2025-07-29 11:45:38
sample000435,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1440.wav,-12.0,test2\sample000435\mixture.wav,output\2025-07-29_11-45-37_mic_1_slider.pt,2025-07-29 11:45:38
sample000435,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample3114.wav,-12.0,test2\sample000435\mixture.wav,output\2025-07-29_11-45-37_mic_1_bearing.pt,2025-07-29 11:45:38
sample000435,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample122.wav,-12.014,test2\sample000435\mixture.wav,output\2025-07-29_11-45-37_mic_1_gearbox.pt,2025-07-29 11:45:38
sample000436,test,fan,faulty,abnormal,0.825,False,D:\machine_sounds\fan_faulty\sample042.wav,-12.0,test2\sample000436\mixture.wav,output\2025-07-29_11-45-38_mic_1_fan.pt,2025-07-29 11:45:39
sample000436,test,pump,faulty,normal,0.133,False,D:\machine_sounds\pump_faulty\sample258.wav,-12.0,test2\sample000436\mixture.wav,output\2025-07-29_11-45-38_mic_1_pump.pt,2025-07-29 11:45:39
sample000436,test,slider,normal,abnormal,0.957,False,D:\machine_sounds\slider_normal\sample1824.wav,-12.001,test2\sample000436\mixture.wav,output\2025-07-29_11-45-38_mic_1_slider.pt,2025-07-29 11:45:39
sample000436,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample2844.wav,-12.0,test2\sample000436\mixture.wav,output\2025-07-29_11-45-38_mic_1_bearing.pt,2025-07-29 11:45:39
sample000436,test,gearbox,faulty,abnormal,0.996,False,D:\machine_sounds\gearbox_faulty\sample238.wav,-12.006,test2\sample000436\mixture.wav,output\2025-07-29_11-45-38_mic_1_gearbox.pt,2025-07-29 11:45:39
sample000437,test,fan,normal,abnormal,0.96,False,D:\machine_sounds\fan_normal\sample3844.wav,-12.0,test2\sample000437\mixture.wav,output\2025-07-29_11-45-39_mic_1_fan.pt,2025-07-29 11:45:40
sample000437,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1234.wav,-12.001,test2\sample000437\mixture.wav,output\2025-07-29_11-45-39_mic_1_pump.pt,2025-07-29 11:45:40
sample000437,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample872.wav,-12.04,test2\sample000437\mixture.wav,output\2025-07-29_11-45-39_mic_1_slider.pt,2025-07-29 11:45:40
sample000437,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample246.wav,-12.001,test2\sample000437\mixture.wav,output\2025-07-29_11-45-39_mic_1_bearing.pt,2025-07-29 11:45:40
sample000437,test,gearbox,faulty,abnormal,0.999,False,D:\machine_sounds\gearbox_faulty\sample238.wav,-12.006,test2\sample000437\mixture.wav,output\2025-07-29_11-45-39_mic_1_gearbox.pt,2025-07-29 11:45:40
sample000438,test,fan,faulty,normal,0.001,False,D:\machine_sounds\fan_faulty\sample042.wav,-12.0,test2\sample000438\mixture.wav,output\2025-07-29_11-45-41_mic_1_fan.pt,2025-07-29 11:45:41
sample000438,test,pump,normal,abnormal,0.953,False,D:\machine_sounds\pump_normal\sample3418.wav,-12.0,test2\sample000438\mixture.wav,output\2025-07-29_11-45-41_mic_1_pump.pt,2025-07-29 11:45:41
sample000438,test,slider,faulty,abnormal,0.999,False,D:\machine_sounds\slider_faulty\sample872.wav,-12.04,test2\sample000438\mixture.wav,output\2025-07-29_11-45-41_mic_1_slider.pt,2025-07-29 11:45:41
sample000438,test,bearing,normal,normal,0.005,True,D:\machine_sounds\bearing_normal\sample1180.wav,-12.0,test2\sample000438\mixture.wav,output\2025-07-29_11-45-41_mic_1_bearing.pt,2025-07-29 11:45:41
sample000438,test,gearbox,faulty,normal,0.388,False,D:\machine_sounds\gearbox_faulty\sample238.wav,-12.003,test2\sample000438\mixture.wav,output\2025-07-29_11-45-41_mic_1_gearbox.pt,2025-07-29 11:45:41
sample000439,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample042.wav,-12.0,test2\sample000439\mixture.wav,output\2025-07-29_11-45-42_mic_1_fan.pt,2025-07-29 11:45:42
sample000439,test,pump,normal,abnormal,0.997,False,D:\machine_sounds\pump_normal\sample1116.wav,-12.014,test2\sample000439\mixture.wav,output\2025-07-29_11-45-42_mic_1_pump.pt,2025-07-29 11:45:42
sample000439,test,slider,faulty,abnormal,0.997,False,D:\machine_sounds\slider_faulty\sample872.wav,-12.037,test2\sample000439\mixture.wav,output\2025-07-29_11-45-42_mic_1_slider.pt,2025-07-29 11:45:42
sample000439,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample246.wav,-12.0,test2\sample000439\mixture.wav,output\2025-07-29_11-45-42_mic_1_bearing.pt,2025-07-29 11:45:42
sample000439,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample2668.wav,-12.001,test2\sample000439\mixture.wav,output\2025-07-29_11-45-42_mic_1_gearbox.pt,2025-07-29 11:45:42
sample000440,test,fan,faulty,abnormal,0.98,False,D:\machine_sounds\fan_faulty\sample042.wav,-12.0,test2\sample000440\mixture.wav,output\2025-07-29_11-45-43_mic_1_fan.pt,2025-07-29 11:45:44
sample000440,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample258.wav,-12.0,test2\sample000440\mixture.wav,output\2025-07-29_11-45-43_mic_1_pump.pt,2025-07-29 11:45:44
sample000440,test,slider,normal,abnormal,0.997,False,D:\machine_sounds\slider_normal\sample1737.wav,-12.005,test2\sample000440\mixture.wav,output\2025-07-29_11-45-43_mic_1_slider.pt,2025-07-29 11:45:44
sample000440,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample246.wav,-12.001,test2\sample000440\mixture.wav,output\2025-07-29_11-45-43_mic_1_bearing.pt,2025-07-29 11:45:44
sample000440,test,gearbox,faulty,abnormal,0.999,False,D:\machine_sounds\gearbox_faulty\sample238.wav,-12.006,test2\sample000440\mixture.wav,output\2025-07-29_11-45-43_mic_1_gearbox.pt,2025-07-29 11:45:44
sample000441,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3421.wav,-12.0,test2\sample000441\mixture.wav,output\2025-07-29_11-45-44_mic_1_fan.pt,2025-07-29 11:45:45
sample000441,test,pump,normal,normal,0.005,True,D:\machine_sounds\pump_normal\sample3545.wav,-12.0,test2\sample000441\mixture.wav,output\2025-07-29_11-45-44_mic_1_pump.pt,2025-07-29 11:45:45
sample000441,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample872.wav,-12.04,test2\sample000441\mixture.wav,output\2025-07-29_11-45-44_mic_1_slider.pt,2025-07-29 11:45:45
sample000441,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample246.wav,-12.001,test2\sample000441\mixture.wav,output\2025-07-29_11-45-44_mic_1_bearing.pt,2025-07-29 11:45:45
sample000441,test,gearbox,faulty,abnormal,1.0,False,D:\machine_sounds\gearbox_faulty\sample238.wav,-12.006,test2\sample000441\mixture.wav,output\2025-07-29_11-45-44_mic_1_gearbox.pt,2025-07-29 11:45:45
sample000442,test,fan,normal,abnormal,0.995,False,D:\machine_sounds\fan_normal\sample1296.wav,-12.001,test2\sample000442\mixture.wav,output\2025-07-29_11-45-45_mic_1_fan.pt,2025-07-29 11:45:46
sample000442,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample258.wav,-12.0,test2\sample000442\mixture.wav,output\2025-07-29_11-45-45_mic_1_pump.pt,2025-07-29 11:45:46
sample000442,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample872.wav,-12.032,test2\sample000442\mixture.wav,output\2025-07-29_11-45-45_mic_1_slider.pt,2025-07-29 11:45:46
sample000442,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample212.wav,-12.003,test2\sample000442\mixture.wav,output\2025-07-29_11-45-45_mic_1_bearing.pt,2025-07-29 11:45:46
sample000442,test,gearbox,faulty,abnormal,1.0,False,D:\machine_sounds\gearbox_faulty\sample004.wav,-12.01,test2\sample000442\mixture.wav,output\2025-07-29_11-45-45_mic_1_gearbox.pt,2025-07-29 11:45:46
sample000443,test,fan,normal,abnormal,0.999,False,D:\machine_sounds\fan_normal\sample3284.wav,-12.0,test2\sample000443\mixture.wav,output\2025-07-29_11-45-46_mic_1_fan.pt,2025-07-29 11:45:47
sample000443,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample258.wav,-12.0,test2\sample000443\mixture.wav,output\2025-07-29_11-45-46_mic_1_pump.pt,2025-07-29 11:45:47
sample000443,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample690.wav,-12.002,test2\sample000443\mixture.wav,output\2025-07-29_11-45-46_mic_1_slider.pt,2025-07-29 11:45:47
sample000443,test,bearing,normal,abnormal,0.996,False,D:\machine_sounds\bearing_normal\sample820.wav,-12.0,test2\sample000443\mixture.wav,output\2025-07-29_11-45-46_mic_1_bearing.pt,2025-07-29 11:45:47
sample000443,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample1102.wav,-12.001,test2\sample000443\mixture.wav,output\2025-07-29_11-45-46_mic_1_gearbox.pt,2025-07-29 11:45:47
sample000444,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample042.wav,-12.0,test2\sample000444\mixture.wav,output\2025-07-29_11-45-47_mic_1_fan.pt,2025-07-29 11:45:48
sample000444,test,pump,normal,abnormal,0.997,False,D:\machine_sounds\pump_normal\sample2946.wav,-12.004,test2\sample000444\mixture.wav,output\2025-07-29_11-45-47_mic_1_pump.pt,2025-07-29 11:45:48
sample000444,test,slider,faulty,abnormal,0.959,False,D:\machine_sounds\slider_faulty\sample690.wav,-12.014,test2\sample000444\mixture.wav,output\2025-07-29_11-45-47_mic_1_slider.pt,2025-07-29 11:45:48
sample000444,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample999.wav,-12.0,test2\sample000444\mixture.wav,output\2025-07-29_11-45-47_mic_1_bearing.pt,2025-07-29 11:45:48
sample000444,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample2674.wav,-12.001,test2\sample000444\mixture.wav,output\2025-07-29_11-45-47_mic_1_gearbox.pt,2025-07-29 11:45:48
sample000445,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample266.wav,-12.002,test2\sample000445\mixture.wav,output\2025-07-29_11-45-48_mic_1_fan.pt,2025-07-29 11:45:49
sample000445,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample3253.wav,-12.0,test2\sample000445\mixture.wav,output\2025-07-29_11-45-48_mic_1_pump.pt,2025-07-29 11:45:49
sample000445,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1492.wav,-12.0,test2\sample000445\mixture.wav,output\2025-07-29_11-45-48_mic_1_slider.pt,2025-07-29 11:45:49
sample000445,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample212.wav,-12.0,test2\sample000445\mixture.wav,output\2025-07-29_11-45-48_mic_1_bearing.pt,2025-07-29 11:45:49
sample000445,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample3286.wav,-12.0,test2\sample000445\mixture.wav,output\2025-07-29_11-45-48_mic_1_gearbox.pt,2025-07-29 11:45:49
sample000446,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample266.wav,-12.003,test2\sample000446\mixture.wav,output\2025-07-29_11-45-49_mic_1_fan.pt,2025-07-29 11:45:50
sample000446,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample2221.wav,-12.0,test2\sample000446\mixture.wav,output\2025-07-29_11-45-49_mic_1_pump.pt,2025-07-29 11:45:50
sample000446,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample690.wav,-12.002,test2\sample000446\mixture.wav,output\2025-07-29_11-45-49_mic_1_slider.pt,2025-07-29 11:45:50
sample000446,test,bearing,normal,abnormal,0.999,False,D:\machine_sounds\bearing_normal\sample126.wav,-12.0,test2\sample000446\mixture.wav,output\2025-07-29_11-45-49_mic_1_bearing.pt,2025-07-29 11:45:50
sample000446,test,gearbox,faulty,abnormal,0.992,False,D:\machine_sounds\gearbox_faulty\sample004.wav,-12.01,test2\sample000446\mixture.wav,output\2025-07-29_11-45-49_mic_1_gearbox.pt,2025-07-29 11:45:50
sample000447,test,fan,faulty,abnormal,0.996,False,D:\machine_sounds\fan_faulty\sample266.wav,-12.001,test2\sample000447\mixture.wav,output\2025-07-29_11-45-50_mic_1_fan.pt,2025-07-29 11:45:51
sample000447,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample819.wav,-12.003,test2\sample000447\mixture.wav,output\2025-07-29_11-45-50_mic_1_pump.pt,2025-07-29 11:45:51
sample000447,test,slider,normal,abnormal,0.997,False,D:\machine_sounds\slider_normal\sample2816.wav,-12.01,test2\sample000447\mixture.wav,output\2025-07-29_11-45-50_mic_1_slider.pt,2025-07-29 11:45:51
sample000447,test,bearing,normal,abnormal,0.999,False,D:\machine_sounds\bearing_normal\sample2545.wav,-12.0,test2\sample000447\mixture.wav,output\2025-07-29_11-45-50_mic_1_bearing.pt,2025-07-29 11:45:51
sample000447,test,gearbox,normal,abnormal,0.998,False,D:\machine_sounds\gearbox_normal\sample243.wav,-12.001,test2\sample000447\mixture.wav,output\2025-07-29_11-45-50_mic_1_gearbox.pt,2025-07-29 11:45:51
sample000448,test,fan,faulty,normal,0.022,False,D:\machine_sounds\fan_faulty\sample266.wav,-12.001,test2\sample000448\mixture.wav,output\2025-07-29_11-45-51_mic_1_fan.pt,2025-07-29 11:45:52
sample000448,test,pump,normal,abnormal,0.985,False,D:\machine_sounds\pump_normal\sample3726.wav,-12.0,test2\sample000448\mixture.wav,output\2025-07-29_11-45-51_mic_1_pump.pt,2025-07-29 11:45:52
sample000448,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1933.wav,-12.003,test2\sample000448\mixture.wav,output\2025-07-29_11-45-51_mic_1_slider.pt,2025-07-29 11:45:52
sample000448,test,bearing,faulty,normal,0.182,False,D:\machine_sounds\bearing_faulty\sample212.wav,-12.0,test2\sample000448\mixture.wav,output\2025-07-29_11-45-51_mic_1_bearing.pt,2025-07-29 11:45:52
sample000448,test,gearbox,normal,abnormal,0.91,False,D:\machine_sounds\gearbox_normal\sample1217.wav,-12.001,test2\sample000448\mixture.wav,output\2025-07-29_11-45-51_mic_1_gearbox.pt,2025-07-29 11:45:52
sample000449,test,fan,normal,abnormal,0.862,False,D:\machine_sounds\fan_normal\sample1788.wav,-12.0,test2\sample000449\mixture.wav,output\2025-07-29_11-45-53_mic_1_fan.pt,2025-07-29 11:45:53
sample000449,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample2253.wav,-12.001,test2\sample000449\mixture.wav,output\2025-07-29_11-45-53_mic_1_pump.pt,2025-07-29 11:45:53
sample000449,test,slider,faulty,abnormal,0.997,False,D:\machine_sounds\slider_faulty\sample690.wav,-12.002,test2\sample000449\mixture.wav,output\2025-07-29_11-45-53_mic_1_slider.pt,2025-07-29 11:45:53
sample000449,test,bearing,normal,abnormal,0.997,False,D:\machine_sounds\bearing_normal\sample877.wav,-12.001,test2\sample000449\mixture.wav,output\2025-07-29_11-45-53_mic_1_bearing.pt,2025-07-29 11:45:53
sample000449,test,gearbox,faulty,abnormal,0.956,False,D:\machine_sounds\gearbox_faulty\sample004.wav,-12.01,test2\sample000449\mixture.wav,output\2025-07-29_11-45-53_mic_1_gearbox.pt,2025-07-29 11:45:53
sample000450,test,fan,normal,abnormal,0.985,False,D:\machine_sounds\fan_normal\sample2266.wav,-12.001,test2\sample000450\mixture.wav,output\2025-07-29_11-45-54_mic_1_fan.pt,2025-07-29 11:45:54
sample000450,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample294.wav,-12.0,test2\sample000450\mixture.wav,output\2025-07-29_11-45-54_mic_1_pump.pt,2025-07-29 11:45:54
sample000450,test,slider,faulty,abnormal,0.967,False,D:\machine_sounds\slider_faulty\sample690.wav,-12.001,test2\sample000450\mixture.wav,output\2025-07-29_11-45-54_mic_1_slider.pt,2025-07-29 11:45:54
sample000450,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample1771.wav,-12.0,test2\sample000450\mixture.wav,output\2025-07-29_11-45-54_mic_1_bearing.pt,2025-07-29 11:45:54
sample000450,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample292.wav,-12.035,test2\sample000450\mixture.wav,output\2025-07-29_11-45-54_mic_1_gearbox.pt,2025-07-29 11:45:54
sample000451,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample266.wav,-12.002,test2\sample000451\mixture.wav,output\2025-07-29_11-45-55_mic_1_fan.pt,2025-07-29 11:45:56
sample000451,test,pump,faulty,abnormal,0.998,False,D:\machine_sounds\pump_faulty\sample294.wav,-12.0,test2\sample000451\mixture.wav,output\2025-07-29_11-45-55_mic_1_pump.pt,2025-07-29 11:45:56
sample000451,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample823.wav,-12.05,test2\sample000451\mixture.wav,output\2025-07-29_11-45-55_mic_1_slider.pt,2025-07-29 11:45:56
sample000451,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample858.wav,-12.0,test2\sample000451\mixture.wav,output\2025-07-29_11-45-55_mic_1_bearing.pt,2025-07-29 11:45:56
sample000451,test,gearbox,normal,abnormal,0.998,False,D:\machine_sounds\gearbox_normal\sample224.wav,-12.0,test2\sample000451\mixture.wav,output\2025-07-29_11-45-55_mic_1_gearbox.pt,2025-07-29 11:45:56
sample000452,test,fan,faulty,abnormal,0.982,False,D:\machine_sounds\fan_faulty\sample1469.wav,-12.001,test2\sample000452\mixture.wav,output\2025-07-29_11-45-56_mic_1_fan.pt,2025-07-29 11:45:57
sample000452,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample294.wav,-12.0,test2\sample000452\mixture.wav,output\2025-07-29_11-45-56_mic_1_pump.pt,2025-07-29 11:45:57
sample000452,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample823.wav,-12.05,test2\sample000452\mixture.wav,output\2025-07-29_11-45-56_mic_1_slider.pt,2025-07-29 11:45:57
sample000452,test,bearing,faulty,abnormal,0.995,False,D:\machine_sounds\bearing_faulty\sample212.wav,-12.0,test2\sample000452\mixture.wav,output\2025-07-29_11-45-56_mic_1_bearing.pt,2025-07-29 11:45:57
sample000452,test,gearbox,normal,abnormal,0.998,False,D:\machine_sounds\gearbox_normal\sample121.wav,-12.0,test2\sample000452\mixture.wav,output\2025-07-29_11-45-56_mic_1_gearbox.pt,2025-07-29 11:45:57
sample000453,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample1469.wav,-12.001,test2\sample000453\mixture.wav,output\2025-07-29_11-45-57_mic_1_fan.pt,2025-07-29 11:45:58
sample000453,test,pump,normal,abnormal,0.996,False,D:\machine_sounds\pump_normal\sample621.wav,-12.012,test2\sample000453\mixture.wav,output\2025-07-29_11-45-57_mic_1_pump.pt,2025-07-29 11:45:58
sample000453,test,slider,faulty,abnormal,0.999,False,D:\machine_sounds\slider_faulty\sample823.wav,-12.05,test2\sample000453\mixture.wav,output\2025-07-29_11-45-57_mic_1_slider.pt,2025-07-29 11:45:58
